"GRCh38-HMGN2"	"GRCh38"	"HMGN2"	0.0378294573643411	0.0440991180176396	0.272377622377622	0.355319854159761	"GRCh38-HMGN2"
"GRCh38-ARID1A"	"GRCh38"	"ARID1A"	0.0328682170542636	0.0327593448131037	0.155944055944056	0.07756049055353	"GRCh38-ARID1A"
"GRCh38-NUDC"	"GRCh38"	"NUDC"	0.0257364341085271	0.0167996640067199	0.0674825174825175	0.413987404706662	"GRCh38-NUDC"
"GRCh38-TRNP1"	"GRCh38"	"TRNP1"	0.00589147286821705	0.00923981520369593	0.0125874125874126	0.0248591315876699	"GRCh38-TRNP1"
"GRCh38-TMEM222"	"GRCh38"	"TMEM222"	0.00589147286821705	0.00587988240235195	0.0185314685314685	0.0208816705336427	"GRCh38-TMEM222"
"GRCh38-WASF2"	"GRCh38"	"WASF2"	0.00589147286821705	0.00839983200335993	0.0311188811188811	0.0493868080875041	"GRCh38-WASF2"
"GRCh38-AHDC1"	"GRCh38"	"AHDC1"	0.0207751937984496	0.0180596388072239	0.0772727272727273	0.0414318859794498	"GRCh38-AHDC1"
"GRCh38-RPA2"	"GRCh38"	"RPA2"	0.00341085271317829	0.00629987400251995	0.0297202797202797	0.0208816705336427	"GRCh38-RPA2"
"GRCh38-DNAJC8"	"GRCh38"	"DNAJC8"	0.0117829457364341	0.00923981520369593	0.0538461538461538	0.074245939675174	"GRCh38-DNAJC8"
"GRCh38-ATP5IF1"	"GRCh38"	"ATP5IF1"	0.0722480620155039	0.0881982360352793	0.367482517482517	0.555187272124627	"GRCh38-ATP5IF1"
"GRCh38-SESN2"	"GRCh38"	"SESN2"	0.00465116279069767	0.00503989920201596	0.0108391608391608	0.0550215445807093	"GRCh38-SESN2"
"GRCh38-TAF12"	"GRCh38"	"TAF12"	0.00155038759689922	0.00545989080218396	0.0199300699300699	0.0275107722903547	"GRCh38-TAF12"
"GRCh38-YTHDF2"	"GRCh38"	"YTHDF2"	0.00961240310077519	0.0109197816043679	0.0258741258741259	0.0344713291349022	"GRCh38-YTHDF2"
"GRCh38-SRSF4"	"GRCh38"	"SRSF4"	0.0108527131782946	0.0117597648047039	0.0517482517482517	0.0348027842227378	"GRCh38-SRSF4"
"GRCh38-SDC3"	"GRCh38"	"SDC3"	0.0102325581395349	0.0113397732045359	0.0251748251748252	0.032151143520053	"GRCh38-SDC3"
"GRCh38-PUM1"	"GRCh38"	"PUM1"	0.182945736434109	0.174716505669887	0.406993006993007	0.265495525356314	"GRCh38-PUM1"
"GRCh38-FABP3"	"GRCh38"	"FABP3"	0.0694573643410853	0.0940781184376313	1.07377622377622	1.52601922439509	"GRCh38-FABP3"
"GRCh38-PEF1"	"GRCh38"	"PEF1"	0.00961240310077519	0.00839983200335993	0.0377622377622378	0.0507126284388465	"GRCh38-PEF1"
"GRCh38-COL16A1"	"GRCh38"	"COL16A1"	0.00496124031007752	0.00461990760184796	0.0811188811188811	0.114683460391117	"GRCh38-COL16A1"
"GRCh38-ADGRB2"	"GRCh38"	"ADGRB2"	0.0316279069767442	0.0214195716085678	0.11048951048951	0.0967848856479947	"GRCh38-ADGRB2"
"GRCh38-PTP4A2"	"GRCh38"	"PTP4A2"	0.0161240310077519	0.0167996640067199	0.079020979020979	0.101756711965529	"GRCh38-PTP4A2"
"GRCh38-KHDRBS1"	"GRCh38"	"KHDRBS1"	0.114418604651163	0.100797984040319	0.261888111888112	0.125952933377527	"GRCh38-KHDRBS1"
"GRCh38-KPNA6"	"GRCh38"	"KPNA6"	0.00713178294573643	0.00419991600167997	0.0321678321678322	0.0222074908849851	"GRCh38-KPNA6"
